report_date,report_begin_date,report_end_date,published_date,office_state,slug_id,slug_name,report_title,commodity,class,frame,muscle_grade,quality_grade_name,lot_desc,freight,price_unit,age,pregnancy_stage,weight_collect,offspring_weight_est,dressing,yield_grade,head_count,avg_weight_min,avg_weight_max,avg_weight,avg_price_min,avg_price_max,avg_price,weight_break_low,weight_break_high,receipts,receipts_week_ago,receipts_year_ago,final_ind
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Bred Cows,Medium and Large,1,,None,F.O.B.,Per Unit,Young (2-4 yrs),2nd Stage (4-6 mo),Actual,N/A,,,38,1163,1196,1180,1700.0,1700.0,1700.0,,,354,185,468,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Stock Cows,Medium and Large,1,,Thin Fleshed,F.O.B.,Per Cwt,(<2 yrs),Open,Actual,N/A,,,31,803,823,813,185.0,185.0,185.0,,,354,185,468,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Stock Cows,Medium and Large,1,,None,F.O.B.,Per Cwt,Young/Middle Aged (2-8 yrs),Open,Actual,N/A,,,44,754,1255,1081,88.0,98.0,94.67,,,354,185,468,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Stock Cows,Medium and Large,1,,None,F.O.B.,Per Cwt,Middle Aged (5-8 yrs),Open,Actual,N/A,,,18,1308,1555,1354,94.5,103.0,99.59,,,354,185,468,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Stock Cows,Medium and Large,1,,None,F.O.B.,Per Cwt,(<2 yrs),Open,Actual,N/A,,,20,955,975,966,132.5,157.0,140.38,,,354,185,468,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Stock Cows,Medium and Large,1,,None,F.O.B.,Per Cwt,Young (2-4 yrs),Open,Actual,N/A,,,74,855,1357,928,105.0,169.5,163.51,,,354,185,468,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Stock Cows,Medium and Large,1,,None,F.O.B.,Per Cwt,Middle Aged/Aged (>5 yrs),Open,Actual,N/A,,,4,880,1160,1055,83.0,90.0,85.32,,,354,185,468,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Bulls,N/A,N/A,N/A,Return to Feed,F.O.B.,Per Cwt,,,Actual,,Average,1-2,4,1435,1545,1490,96.0,105.0,99.58,,,975,1455,1416,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Bulls,N/A,N/A,N/A,None,F.O.B.,Per Cwt,,,Actual,,Low,1-2,16,1659,1995,1685,95.0,98.0,96.51,,,975,1455,1416,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Bulls,N/A,N/A,N/A,None,F.O.B.,Per Cwt,,,Actual,,High,1-2,2,1960,2030,1995,114.5,116.5,115.48,,,975,1455,1416,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Bulls,N/A,N/A,N/A,None,F.O.B.,Per Cwt,,,Actual,,Average,1-2,54,1415,2060,1791,98.0,115.0,104.46,,,975,1455,1416,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Boner 80-85%,Return to Feed,F.O.B.,Per Cwt,,,Actual,,Average,N/A,299,1224,1446,1332,98.0,111.0,105.88,,,975,1455,1416,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Breaker 75-80%,None,F.O.B.,Per Cwt,,,Actual,,High,N/A,1,1635,1635,1635,135.0,135.0,135.0,,,975,1455,1416,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Lean 85-90%,None,F.O.B.,Per Cwt,,,Actual,,Average,N/A,259,1010,1366,1202,86.0,98.0,91.85,,,975,1455,1416,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Boner 80-85%,None,F.O.B.,Per Cwt,,,Actual,,Low,N/A,3,1386,1470,1414,80.0,83.0,81.96,,,975,1455,1416,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Boner 80-85%,None,F.O.B.,Per Cwt,,,Actual,,Average,N/A,125,1060,1580,1407,86.5,115.0,110.71,,,975,1455,1416,Final
10/09/2023,10/08/2023,10/14/2023,10/16/2023 10:52:39,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Breaker 75-80%,None,F.O.B.,Per Cwt,,,Actual,,Average,N/A,33,1400,1782,1604,93.5,122.0,116.36,,,975,1455,1416,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Guaranteed Open,F.O.B.,Per Cwt,,,Actual,,,,12,962,962,962,220.0,220.0,220.0,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,270,715,748,739,242.0,245.5,243.63,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,64,956,998,978,215.0,222.0,217.17,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,288,755,795,783,217.5,246.5,239.92,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,8,1042,1042,1042,209.0,209.0,209.0,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,330,500,549,515,245.0,287.0,268.97,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,139,704,721,712,242.5,268.0,261.97,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,Thin Fleshed,F.O.B.,Per Cwt,,,Actual,,,,31,595,595,595,245.0,245.0,245.0,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,Unweaned,F.O.B.,Per Cwt,,,Actual,,,,13,662,666,664,242.0,250.5,247.24,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,Unweaned,F.O.B.,Per Cwt,,,Actual,,,,26,606,636,630,254.0,256.5,256.04,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,33,1016,1022,1020,221.0,230.0,224.83,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,53,961,962,962,230.0,236.5,234.91,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,119,363,395,384,362.5,395.0,377.86,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,165,404,446,434,323.0,360.0,338.18,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,11,561,561,561,253.0,253.0,253.0,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,427,859,899,878,246.0,252.0,249.79,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,276,502,547,531,300.0,320.0,311.61,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,112,675,692,682,260.0,271.0,267.59,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,12,1059,1059,1059,221.5,221.5,221.5,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,329,551,595,574,260.0,304.0,283.59,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,238,611,645,631,265.0,287.0,273.92,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,5,298,298,298,372.5,372.5,372.5,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,13,521,548,531,263.0,267.5,265.72,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,12,900,906,903,201.0,205.0,202.67,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,124,752,799,791,251.0,259.0,254.69,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,186,805,840,830,235.0,256.0,253.36,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,452,456,498,479,302.5,344.0,327.93,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,36,334,345,339,376.0,382.0,378.55,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,51,662,688,667,222.0,250.0,243.32,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Spayed,F.O.B.,Per Cwt,,,Actual,,,,7,735,735,735,228.0,228.0,228.0,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,52,904,942,927,235.5,244.0,239.28,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Unweaned,F.O.B.,Per Cwt,,,Actual,,,,12,657,657,657,231.0,231.0,231.0,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Spayed,F.O.B.,Per Cwt,,,Actual,,,,36,753,796,766,223.5,235.0,231.35,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,Fancy,F.O.B.,Per Cwt,,,Actual,,,,16,559,567,563,293.0,295.0,293.88,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,85,904,927,914,224.0,227.0,225.46,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Lean 85-90%,None,F.O.B.,Per Cwt,,,Actual,,Low,N/A,85,1077,1245,1158,69.0,75.0,73.02,,,1455,670,1047,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Breaker 75-80%,None,F.O.B.,Per Cwt,,,Actual,,Average,N/A,6,1480,1835,1644,95.0,97.0,95.59,,,1455,670,1047,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Lean 85-90%,None,F.O.B.,Per Cwt,,,Actual,,Average,N/A,289,1095,1390,1213,85.0,101.0,94.04,,,1455,670,1047,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Lean 85-90%,None,F.O.B.,Per Cwt,,,Actual,,High,N/A,3,920,1155,1020,95.0,101.0,97.56,,,1455,670,1047,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Breaker 75-80%,None,F.O.B.,Per Cwt,,,Actual,,High,N/A,1,1435,1435,1435,103.5,103.5,103.5,,,1455,670,1047,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Boner 80-85%,None,F.O.B.,Per Cwt,,,Actual,,Average,N/A,112,1204,1637,1484,91.0,116.0,108.37,,,1455,670,1047,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Cows,N/A,N/A,Boner 80-85%,Return to Feed,F.O.B.,Per Cwt,,,Actual,,Average,N/A,322,1182,1615,1346,106.0,115.0,109.8,,,1455,670,1047,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Bulls,N/A,N/A,N/A,None,F.O.B.,Per Cwt,,,Actual,,High,1-2,6,1750,2135,1948,114.0,134.0,121.37,,,1455,670,1047,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Bulls,N/A,N/A,N/A,None,F.O.B.,Per Cwt,,,Actual,,Average,1-2,160,1487,1885,1768,106.0,125.0,118.94,,,1455,670,1047,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Bulls,N/A,N/A,N/A,None,F.O.B.,Per Cwt,,,Actual,,Low,1-2,5,1350,1428,1381,101.0,101.0,101.0,,,1455,670,1047,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Slaughter Cattle,Bulls,N/A,N/A,N/A,Return to Feed,F.O.B.,Per Cwt,,,Actual,,Average,1-2,1678,1350,1705,1664,102.5,108.0,107.98,,,1455,670,1047,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Cow-Calf Pairs,Medium and Large,1,,None,F.O.B.,Per Unit,Young (2-4 yrs),Open,Actual,150-300,,,7,1071,1071,1071,1950.0,1950.0,1950.0,,,185,57,310,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Cow-Calf Pairs,Medium and Large,1,,None,F.O.B.,Per Unit,Young (2-4 yrs),1st/2nd Stage (1-6 mo),Actual,150-300,,,1,1205,1205,1205,2025.0,2025.0,2025.0,,,185,57,310,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Stock Cows,Medium and Large,1,,None,F.O.B.,Per Cwt,Young (2-4 yrs),Open,Actual,N/A,,,70,890,1210,1020,105.0,116.5,111.87,,,185,57,310,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Stock Cows,Medium and Large,1,,None,F.O.B.,Per Cwt,(<2 yrs),Open,Actual,N/A,,,16,825,1090,967,120.0,142.5,126.49,,,185,57,310,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Stock Cows,Medium and Large,1,,None,F.O.B.,Per Cwt,Middle Aged (5-8 yrs),Open,Actual,N/A,,,15,1207,1465,1271,98.5,103.0,100.63,,,185,57,310,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Stock Cows,Medium and Large,1,,None,F.O.B.,Per Cwt,Middle Aged/Aged (>5 yrs),Open,Actual,N/A,,,9,1218,1517,1336,90.5,97.0,94.72,,,185,57,310,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Stock Cows,Medium and Large,1,,None,F.O.B.,Per Cwt,Young/Middle Aged (2-8 yrs),Open,Actual,N/A,,,38,1013,1247,1106,92.0,103.0,97.79,,,185,57,310,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Bred Cows,Medium and Large,1,,None,F.O.B.,Per Unit,Aged (>8 yrs),1st/2nd Stage (1-6 mo),Actual,N/A,,,6,1323,1330,1325,1225.0,1250.0,1233.36,,,185,57,310,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Bred Cows,Medium and Large,1,,None,F.O.B.,Per Unit,Young/Middle Aged (2-8 yrs),2nd Stage (4-6 mo),Actual,N/A,,,3,976,976,976,1450.0,1450.0,1450.0,,,185,57,310,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Replacement Cattle,Bred Cows,Medium and Large,1,,None,F.O.B.,Per Unit,Young (2-4 yrs),2nd Stage (4-6 mo),Actual,N/A,,,3,1086,1086,1086,1500.0,1500.0,1500.0,,,185,57,310,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,167,432,445,440,280.0,300.0,284.21,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,75,638,642,640,250.0,250.0,250.0,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Guaranteed Open,F.O.B.,Per Cwt,,,Actual,,,,6,870,870,870,210.0,210.0,210.0,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,177,556,598,583,225.0,254.0,245.68,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,67,303,344,320,295.0,360.0,340.58,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,364,456,499,477,252.5,300.0,276.66,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Spayed,F.O.B.,Per Cwt,,,Actual,,,,17,1007,1007,1007,216.5,216.5,216.5,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,159,810,846,818,234.0,240.5,238.2,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,170,869,881,877,230.0,232.0,231.0,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Unweaned,F.O.B.,Per Cwt,,,Actual,,,,16,600,600,600,237.5,237.5,237.5,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,Spayed,F.O.B.,Per Cwt,,,Actual,,,,5,1029,1029,1029,191.0,191.0,191.0,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Spayed,F.O.B.,Per Cwt,,,Actual,,,,276,868,870,870,225.5,227.5,227.07,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,38,489,489,489,286.0,286.0,286.0,,,6532,5062,7902,Final
10/02/2023,10/01/2023,10/07/2023,01/10/2024 09:27:49,WY,2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,101,377,395,390,312.0,330.0,318.77,,,6532,5062,7902,Final
